ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-6144|	CMP-N-glycoloylneuraminate biosynthesis	false	0	0	0	0	
|PWY-6147|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	false	40	1	1	0	GTP-CYCLOHYDRO-I-RXN 
|PWY-6148|	tetrahydromethanopterin biosynthesis	false	0	10	0	0	
|PWY-6153|	autoinducer AI-2 biosynthesis I	false	0	1	1	0	
|PWY-6154|	autoinducer AI-2 biosynthesis II (Vibrio)	false	0	1	0	0	
|PWY-6157|	autoinducer AI-1 biosynthesis	false	0	0	0	0	
|PWY-6158|	creatine-phosphate biosynthesis	false	0	0	0	0	
|PWY-6160|	3-dehydroquinate biosynthesis II (archaea)	false	50	1	0	0	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN ASPARTATEKIN-RXN 
|PWY-6163|	chorismate biosynthesis from 3-dehydroquinate	false	60	0	0	0	CHORISMATE-SYNTHASE-RXN 2.5.1.19-RXN SHIKIMATE-5-DEHYDROGENASE-RXN 
|PWY-6164|	3-dehydroquinate biosynthesis I	true	100	0	0	0	3-DEHYDROQUINATE-SYNTHASE-RXN DAHPSYN-RXN 
|PWY-6167|	flavin biosynthesis II (archaea)	false	40	1	0	0	RXN-10055 FADSYN-RXN DIOHBUTANONEPSYN-RXN 
|PWY-6168|	flavin biosynthesis III (fungi)	false	55	1	0	0	GTP-CYCLOHYDRO-II-RXN RIBOFLAVINKIN-RXN FADSYN-RXN DIOHBUTANONEPSYN-RXN 
|PWY-6173|	histamine biosynthesis	false	0	0	0	0	
|PWY-6174|	mevalonate pathway II (archaea)	false	37	0	2	0	ACETYL-COA-ACETYLTRANSFER-RXN ACETYL-COA-ACETYLTRANSFER-RXN 1.1.1.34-RXN 
|PWY-6178|	2,4,6-trichlorophenol degradation	false	20	1	0	0	
|PWY-6181|	histamine degradation	true	66	0	1	1	HISTAMINE-N-METHYLTRANSFERASE-RXN RXN-10089 
|PWY-6183|	salicylate degradation I	false	0	0	0	0	
|PWY-6184|	methylsalicylate degradation	false	0	0	0	0	
|PWY-6185|	4-methylcatechol degradation (ortho cleavage)	false	28	1	0	0	RXN-10086 
|PWY-6190|	2,4-dichlorotoluene degradation	false	0	5	0	0	
|PWY-6191|	2,5-dichlorotoluene degradation	false	0	4	0	0	
|PWY-6192|	3,4-dichlorotoluene degradation	false	0	4	0	0	
|PWY-6193|	3-chlorocatechol degradation II (ortho)	false	0	0	1	0	
|PWY-6197|	chlorinated phenols degradation	false	0	0	0	0	
|PWY-6199|	quercetin sulfate biosynthesis	false	0	9	0	0	
|PWY-6200|	2,4,5-trichlorophenoxyacetate degradation	false	0	4	0	0	
|PWY-6210|	2-aminophenol degradation	false	50	0	0	0	1.2.1.32-RXN 3.5.99.5-RXN 
|PWY-6214|	3-chlorocatechol degradation III (meta pathway)	false	0	1	0	0	
|PWY-6215|	4-chlorobenzoate degradation	false	0	0	1	0	
|PWY-6216|	3-chlorobenzoate degradation II (via protocatechuate)	false	0	2	1	0	
|PWY-6217|	3,4-dichlorobenzoate degradation	false	0	1	0	0	
|PWY-6219|	indole-3-acetate inactivation VIII	false	0	7	0	0	
|PWY-621|	sucrose degradation III (sucrose invertase)	false	33	0	1	0	FRUCTOKINASE-RXN GLUCOKIN-RXN 
|PWY-6220|	jasmonoyl-amino acid conjugates biosynthesis I	false	0	5	0	0	
|PWY-6221|	2-chlorobenzoate degradation	false	0	0	0	0	
|PWY-6223|	gentisate degradation I	false	0	0	1	0	
|PWY-6224|	salicylate degradation II	false	0	0	0	0	
|PWY-6228|	3-chlorobenzoate degradation III (via gentisate)	false	0	1	0	0	
|PWY-622|	starch biosynthesis	false	30	2	2	0	PHOSPHOGLUCMUT-RXN 
|PWY-6232|	chrysoeriol biosynthesis	false	0	1	0	0	
|PWY-6233|	jasmonoyl-amino acid conjugates biosynthesis II	false	0	4	0	0	
|PWY-6239|	luteolin glycosides biosynthesis	false	0	3	0	0	
|PWY-6241|	thyroid hormone biosynthesis	false	0	2	4	0	
|PWY-6243|	bergamotene biosynthesis I	false	0	1	0	0	
|PWY-6244|	bergamotene biosynthesis II	false	0	3	0	0	
|PWY-6254|	santalene biosynthesis I	false	0	2	0	0	
|PWY-6257|	curcumene biosynthesis	false	0	2	0	0	
|PWY-6258|	patchoulol biosynthesis	false	0	5	0	0	
|PWY-6260|	thyroid hormone metabolism I (via deiodination)	false	0	12	0	0	
|PWY-6261|	thyroid hormone metabolism II (via conjugation and/or degradation)	false	0	5	6	0	
|PWY-6262|	demethylmenaquinol-8 biosynthesis II	false	0	1	0	0	
|PWY-6265|	zerumbone biosynthesis	false	0	2	0	0	
|PWY-6268|	adenosylcobalamin salvage from cobalamin	false	33	1	0	0	COBALADENOSYLTRANS-RXN 
|PWY-6271|	eudesmol biosynthesis	false	0	2	0	0	
|PWY-6273|	phosphatidylethanolamine biosynthesis III	false	0	1	0	0	
|PWY-6275|	&beta;-caryophyllene biosynthesis	false	0	2	0	0	
|PWY-6278|	botrydial biosynthesis	false	0	2	0	0	
|PWY-6279|	myxol-2' fucoside biosynthesis	false	0	4	0	0	
|PWY-6280|	synechoxanthin biosynthesis	false	0	5	0	0	
|PWY-6281|	L-selenocysteine biosynthesis II (archaea and eukaryotes)	false	50	1	0	0	RXN0-2161 
|PWY-6282|	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	true	90	0	2	2	RXN-10661 RXN-10660 RXN-10659 RXN-10658 RXN-10658 RXN-10657 RXN-10656 RXN-10655 RXN-10654 RXN-10654 
|PWY-6286|	spheroidene and spheroidenone biosynthesis	false	16	1	0	0	
|PWY-6287|	neurosporene biosynthesis	false	0	2	0	0	
|PWY-6288|	zeaxanthin-&beta;-D-diglucoside biosynthesis	false	0	0	0	0	
|PWY-6289|	petrobactin biosynthesis	false	0	8	0	0	
|PWY-6290|	&beta;-cubebene biosynthesis	false	0	1	0	0	
|PWY-6291|	valencene and 7-epi-&alpha;-selinene biosynthesis	false	0	2	0	0	
|PWY-6294|	selinene biosynthesis	false	0	1	0	0	
|PWY-6297|	tuberonate glucoside biosynthesis	false	0	2	0	0	
|PWY-6302|	dihydroconiferyl alcohol biosynthesis	false	0	2	0	0	
|PWY-6303|	methyl indole-3-acetate interconversion	false	0	1	0	0	
|PWY-6304|	casbene biosynthesis	false	0	1	0	0	
|PWY-6305|	putrescine biosynthesis IV	false	25	0	0	0	AGMATIN-RXN 
|PWY-6307|	L-tryptophan degradation X (mammalian, via tryptamine)	false	25	0	3	1	RXN-10715 
|PWY-6308|	L-cysteine biosynthesis II (tRNA-dependent)	false	0	0	0	0	
|PWY-6310|	aloesone biosynthesis II	false	0	6	0	0	
|PWY-6312|	barbaloin biosynthesis	false	0	5	0	0	
|PWY-6313|	serotonin degradation	false	33	0	1	0	RXN-10781 RXN-10780 
|PWY-6314|	plumbagin biosynthesis	false	0	2	0	0	
|PWY-6316|	aromatic polyketides biosynthesis	false	0	1	0	0	
|PWY-6317|	D-galactose degradation I (Leloir pathway)	false	20	0	0	0	PHOSPHOGLUCMUT-RXN 
|PWY-6318|	L-phenylalanine degradation IV (mammalian, via side chain)	false	36	2	4	1	PHENDEHYD-RXN RXN-10814 
|PWY-6320|	phaselate biosynthesis	false	0	4	0	0	
|PWY-6321|	homotaurine degradation	false	0	2	0	0	
|PWY-6322|	phosphinothricin tripeptide biosynthesis	false	0	15	0	0	
|PWY-6323|	benzoylanthranilate biosynthesis	false	0	0	0	0	
|PWY-6324|	rebeccamycin biosynthesis	false	16	1	0	0	
|PWY-6325|	echinatin biosynthesis	false	0	3	0	0	
|PWY-6326|	camptothecin biosynthesis	false	0	5	0	0	
|PWY-6327|	tetrathionate oxidation	false	0	0	0	0	
|PWY-6328|	L-lysine degradation X	false	50	2	0	0	VAGL-RXN RXN-8182 RXN-14724 
|PWY-6330|	acetaldehyde biosynthesis II	false	0	0	0	0	
|PWY-6332|	coumestrol biosynthesis	false	0	5	0	0	
|PWY-6333|	acetaldehyde biosynthesis I	true	100	0	0	0	ALCOHOL-DEHYDROG-RXN 
|PWY-6334|	L-dopa degradation	false	0	3	1	0	
|PWY-6336|	protocatechuate degradation III (para-cleavage pathway)	false	25	0	0	0	RXN-8527 
|PWY-6337|	dehydroscoulerine biosynthesis	false	0	0	0	0	
|PWY-6340|	5,5'-dehydrodivanillate degradation	false	25	1	0	0	
|PWY-6341|	guaiacylglycerol-&beta;-guaiacyl ether degradation	false	0	6	0	0	
|PWY-6342|	noradrenaline and adrenaline degradation	false	38	1	4	0	RXN-10911 RXN-10915 RXN-10917 RXN-10912 
|PWY-6343|	ferulate degradation	false	33	0	0	0	6.2.1.34-RXN 
|PWY-6344|	L-ornithine degradation II (Stickland reaction)	false	12	0	0	0	ORNITHINE-GLU-AMINOTRANSFERASE-RXN 
|PWY-6345|	K-252 biosynthesis	false	0	4	0	0	
|PWY-6346|	staurosporine biosynthesis	false	0	6	0	0	
|PWY-6348|	phosphate acquisition	true	100	0	0	0	ACID-PHOSPHATASE-RXN 
|PWY-6349|	CDP-archaeol biosynthesis	false	16	1	0	0	
|PWY-6351|	D-myo-inositol (1,4,5)-trisphosphate biosynthesis	false	20	1	0	0	
|PWY-6352|	3-phosphoinositide biosynthesis	false	0	3	0	0	
|PWY-6361|	1D-myo-inositol hexakisphosphate biosynthesis I (from Ins(1,4,5)P3)	false	0	4	0	0	
|PWY-6362|	1D-myo-inositol hexakisphosphate biosynthesis II (mammalian)	false	0	4	0	0	
|PWY-6363|	D-myo-inositol (1,4,5)-trisphosphate degradation	false	33	1	0	0	RXN-10952 
|PWY-6364|	D-myo-inositol (1,3,4)-trisphosphate biosynthesis	false	0	2	0	0	
|PWY-6365|	D-myo-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	false	0	3	0	0	
|PWY-6366|	D-myo-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	false	0	4	0	0	
|PWY-6367|	D-myo-inositol-5-phosphate metabolism	false	0	2	0	0	
|PWY-6368|	3-phosphoinositide degradation	false	0	6	0	0	
|PWY-6369|	inositol diphosphates biosynthesis	false	0	10	0	0	
|PWY-6370|	ascorbate recycling (cytosolic)	false	25	1	2	0	
|PWY-6372|	1D-myo-inositol hexakisphosphate biosynthesis IV (Dictyostelium)	false	0	5	0	0	
|PWY-6373|	acrylate degradation	false	50	2	0	0	RXN-9958 3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN 
|PWY-6375|	desferrioxamine E biosynthesis	false	0	4	0	0	
|PWY-6376|	desferrioxamine B biosynthesis	false	0	4	0	0	
|PWY-6377|	&alpha;-tocopherol degradation	false	33	2	1	1	RXN-11003 
|PWY-6378|	putrebactin biosynthesis	false	0	4	0	0	
|PWY-6379|	alcaligin biosynthesis	false	0	5	0	0	
|PWY-6381|	bisucaberin biosynthesis	false	0	4	0	0	
|PWY-6383|	mono-trans, poly-cis decaprenyl phosphate biosynthesis	false	40	1	1	0	GPPSYN-RXN 
|PWY-6386|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	false	75	0	2	0	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALA-GLU-LIG-RXN DALADALALIG-RXN 6.3.2.10-RXN 
|PWY-6387|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	false	87	0	2	1	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMURALGLDAPAALIG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALA-GLU-LIG-RXN UDP-NACMURALGLDAPLIG-RXN DALADALALIG-RXN 
|PWY-6388|	(S,S)-butanediol degradation	false	0	0	0	0	
|PWY-6389|	pyruvate fermentation to (S)-acetoin	false	50	0	1	0	ACETOLACTSYN-RXN 
|PWY-6390|	(S,S)-butanediol biosynthesis	false	0	0	0	0	
|PWY-6391|	meso-butanediol biosynthesis I	false	0	1	0	0	
|PWY-6392|	meso-butanediol biosynthesis II	true	100	0	0	0	RXN-11034 
|PWY-6397|	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	false	23	4	0	0	
|PWY-6398|	melatonin degradation I	false	0	0	2	0	
|PWY-6399|	melatonin degradation II	false	0	3	0	0	
|PWY-63|	UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)	false	0	0	0	0	
|PWY-6400|	melatonin degradation III	false	0	2	0	0	
|PWY-6401|	hispidol and hispidol 4'-O-&beta;-D-glucoside biosynthesis	false	0	11	0	0	
|PWY-6403|	carrageenan biosynthesis	false	0	2	0	0	
|PWY-6405|	Rapoport-Luebering glycolytic shunt	false	33	1	0	0	RXN-15511 
|PWY-6406|	salicylate biosynthesis I	false	0	0	1	0	
|PWY-6407|	yersiniabactin biosynthesis	false	0	1	0	0	
|PWY-6408|	pyochelin biosynthesis	false	0	8	0	0	
|PWY-6409|	pyoverdine I biosynthesis	false	40	1	0	0	R101-RXN 
|PWY-6411|	ginsenoside degradation I	false	0	4	0	0	
|PWY-6412|	ginsenoside degradation II	false	0	2	0	0	
|PWY-6413|	ginsenoside degradation III	false	0	1	0	0	
|PWY-6416|	quinate degradation II	false	0	0	0	0	
|PWY-6418|	4-hydroxycoumarin and dicoumarol biosynthesis	false	0	1	0	0	
|PWY-6419|	shikimate degradation II	false	0	0	0	0	
|PWY-641|	proanthocyanidins biosynthesis from flavanols	false	16	4	0	0	RXN-18348 
|PWY-6420|	pyrroloquinoline quinone biosynthesis	false	0	3	0	0	
|PWY-6421|	arsenate detoxification III (mycothiol)	false	0	0	1	0	
|PWY-6422|	D-arginine degradation	false	0	0	1	0	
|PWY-6423|	hemoglobin degradation	false	16	5	0	0	RXN-11200 
|PWY-6425|	rotenoid biosynthesis II	false	0	4	0	0	
|PWY-6426|	uracil degradation II (oxidative)	false	0	2	0	0	
|PWY-6427|	rot-2'-enonate biosynthesis	false	0	7	0	0	
|PWY-6430|	thymine degradation	true	100	0	0	0	RXN-11209 RXN-11211 RXN-11210 
|PWY-6431|	4-hydroxybenzoate biosynthesis IV (plants)	false	50	1	0	0	HYDROXYBENZALDEHYDE-OXIDATION-NAD-RXN 
|PWY-6433|	hydroxylated fatty acid biosynthesis (plants)	false	0	13	0	0	
|PWY-6435|	4-hydroxybenzoate biosynthesis III (plants)	false	60	0	0	0	RXN-11244 RXN-11245 RXN-11246 
|PWY-6436|	perillyl aldehyde biosynthesis	false	0	1	0	0	
|PWY-6437|	fenchol biosynthesis I	false	0	5	0	0	
|PWY-6438|	phenylphenalenone biosynthesis	false	0	8	0	0	
|PWY-6440|	spermine and spermidine degradation II	false	0	0	0	0	
|PWY-6441|	spermine and spermidine degradation III	false	0	0	0	0	
|PWY-6442|	spermidine hydroxycinnamic acid conjugates biosynthesis	false	0	7	0	0	
|PWY-6444|	benzoate biosynthesis II (CoA-independent, non-&beta;-oxidative)	false	20	2	0	0	BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN 
|PWY-6445|	fenchol biosynthesis II	false	0	3	0	0	
|PWY-6447|	trichome monoterpenes biosynthesis	false	0	7	0	0	
|PWY-6448|	hordatine biosynthesis	false	0	2	0	0	
|PWY-6449|	fenchone biosynthesis	false	0	3	0	0	
|PWY-6451|	3-carene biosynthesis	false	0	1	0	0	
|PWY-6453|	stigma estolide biosynthesis	false	0	4	0	0	
|PWY-6454|	vancomycin resistance I	false	0	0	1	0	
|PWY-6455|	vancomycin resistance II	false	33	0	1	0	5.1.1.18-RXN 
|PWY-6456|	serinol biosynthesis	false	0	2	0	0	
|PWY-6457|	trans-cinnamoyl-CoA biosynthesis	false	0	1	0	0	
|PWY-6458|	benzoyl-CoA biosynthesis	false	0	3	0	0	
|PWY-6459|	peptidoglycan cross-bridge biosynthesis I (S. aureus)	false	0	0	0	0	
|PWY-6461|	peptidoglycan cross-bridge biosynthesis II (E. faecium)	false	50	0	0	0	RXN-11338 
|PWY-6462|	peptidoglycan cross-bridge biosynthesis III (Enterococcus faecalis)	false	0	1	0	0	
|PWY-6463|	peptidoglycan cross-bridge biosynthesis IV (Weissella viridescens)	false	0	1	0	0	
|PWY-6464|	polyvinyl alcohol degradation	false	0	1	0	0	
|PWY-6466|	pyridoxal 5'-phosphate biosynthesis II	false	0	0	0	0	
|PWY-6473|	4-aminobutanoate degradation IV	false	50	0	0	0	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-6475|	trans-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	false	0	0	1	0	
|PWY-6476|	cytidylyl molybdenum cofactor biosynthesis	false	0	0	0	0	
|PWY-6477|	gibberellin inactivation II (methylation)	false	0	4	0	0	
|PWY-6478|	GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	false	0	0	1	0	
|PWY-6481|	L-dopa and L-dopachrome biosynthesis	false	0	0	0	0	
|PWY-6482|	diphthamide biosynthesis I (archaea)	false	0	1	0	0	
|PWY-6483|	ceramide degradation	false	0	1	0	0	
|PWY-6486|	D-galacturonate degradation II	false	20	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6491|	D-galacturonate degradation III	false	0	2	1	0	
|PWY-6493|	chanoclavine I aldehyde biosynthesis	false	0	4	0	0	
|PWY-6494|	gibberellin inactivation III (epoxidation)	false	0	6	0	0	
|PWY-6495|	ergotamine biosynthesis	false	0	6	0	0	
|PWY-6497|	D-galactarate degradation II	true	66	0	1	1	GALACTARDEHYDRA-RXN 25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6498|	eumelanin biosynthesis	false	0	4	0	0	
|PWY-6499|	D-glucarate degradation II	false	33	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6501|	D-glucuronate degradation II	false	25	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6502|	oxidized GTP and dGTP detoxification	false	0	1	0	0	
|PWY-6504|	anthranilate degradation IV (aerobic)	false	0	0	0	0	
|PWY-6507|	4-deoxy-L-threo-hex-4-enopyranuronate degradation	false	0	0	2	0	
|PWY-6509|	methanol oxidation to formaldehyde III	false	0	0	0	0	
|PWY-6510|	methanol oxidation to formaldehyde II	false	0	0	0	0	
|PWY-6511|	3-methylarginine biosynthesis	false	0	2	0	0	
|PWY-6512|	hydrogen oxidation III (anaerobic, NADP)	false	0	0	0	0	
|PWY-6515|	phloridzin biosynthesis	false	0	2	0	0	
|PWY-6518|	glycocholate metabolism (bacteria)	false	14	1	0	0	
|PWY-6519|	8-amino-7-oxononanoate biosynthesis I	false	84	0	2	0	RXN-11482 RXN-11481 RXN-11480 RXN-11479 RXN-11479 RXN-11478 RXN-11477 RXN-11476 RXN-11474 RXN-11474 RXN-11484 
|PWY-6520|	nonaprenyl diphosphate biosynthesis II	false	0	0	0	0	
|PWY-6523|	nitrite-dependent anaerobic methane oxidation	false	0	0	0	0	
|PWY-6524|	lychnose and isolychnose biosynthesis	false	25	1	0	0	
|PWY-6525|	stellariose and mediose biosynthesis	false	0	3	0	0	
|PWY-6526|	limonene degradation III (to perillate)	false	0	2	0	0	
|PWY-6527|	stachyose degradation	false	33	1	0	0	RXN-11501 GLUC1PURIDYLTRANS-RXN 
|PWY-6529|	chlorate reduction	false	0	0	1	0	
|PWY-6530|	perchlorate reduction	false	0	0	1	0	
|PWY-6531|	mannitol cycle	false	25	0	2	0	FRUCTOKINASE-RXN 
|PWY-6532|	diphenylamine degradation	false	0	1	0	0	
|PWY-6533|	aniline degradation	false	0	3	0	0	
|PWY-6534|	phenylethylamine degradation II	false	50	1	0	0	PHENDEHYD-RXN 
|PWY-6535|	4-aminobutanoate degradation I	true	100	0	0	0	GABATRANSAM-RXN SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-6536|	4-aminobutanoate degradation III	true	100	0	1	1	GABATRANSAM-RXN RXN0-5293 
|PWY-6537|	4-aminobutanoate degradation II	true	100	0	0	0	GABATRANSAM-RXN SUCCSEMIALDDEHYDROG-RXN 
|PWY-6538|	caffeine degradation III (bacteria, via demethylation)	false	14	0	1	0	XANTHINE-OXIDASE-RXN 
|PWY-6539|	(Z)-phenylmethanethial S-oxide biosynthesis	false	0	2	0	0	
|PWY-6540|	costunolide biosynthesis	false	0	7	0	0	
|PWY-6543|	4-aminobenzoate biosynthesis	false	50	0	0	0	PABASYN-RXN 
|PWY-6545|	pyrimidine deoxyribonucleotides de novo biosynthesis III	false	66	0	1	0	DTMPKI-RXN DTMPKI-RXN DTDPKIN-RXN DUTP-PYROP-RXN DUDPKIN-RXN UDPREDUCT-RXN DCDPKIN-RXN CDPREDUCT-RXN 
|PWY-6546|	brassinosteroids inactivation	false	0	6	0	0	
|PWY-6549|	L-glutamine biosynthesis III	true	90	0	0	0	PEPCARBOX-RXN CITSYN-RXN CITSYN-RXN ISOCITRATE-DEHYDROGENASE-NAD+-RXN ISOCITRATE-DEHYDROGENASE-NAD+-RXN GLUTAMATE-SYNTHASE-FERREDOXIN-RXN GLUTAMINESYN-RXN ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN ISOCITDEH-RXN 
|PWY-6550|	carbazole degradation	false	25	1	0	0	
|PWY-6552|	caffeine degradation I (main, plants)	false	0	3	0	0	
|PWY-6553|	caffeine degradation II	false	0	4	0	0	
|PWY-6554|	1D-myo-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	false	0	5	0	0	
|PWY-6556|	pyrimidine ribonucleosides salvage II	false	0	0	1	0	
|PWY-6557|	glycosaminoglycan-protein linkage region biosynthesis	false	0	3	0	0	
|PWY-6558|	heparan sulfate biosynthesis (late stages)	false	0	6	0	0	
|PWY-6559|	spermidine biosynthesis II	false	75	0	2	1	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN RXN-11564 
|PWY-6562|	norspermidine biosynthesis	false	50	0	4	1	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN R101-RXN 
|PWY-6566|	chondroitin biosynthesis	false	0	2	0	0	
|PWY-6567|	chondroitin sulfate biosynthesis (late stages)	false	0	3	0	0	
|PWY-6568|	dermatan sulfate biosynthesis (late stages)	false	0	2	0	0	
|PWY-6572|	chondroitin sulfate degradation I (bacterial)	false	10	1	0	0	
|PWY-6573|	chondroitin sulfate degradation (metazoa)	false	0	1	0	0	
|PWY-6574|	achromobactin biosynthesis	false	0	8	0	0	
|PWY-6575|	juvenile hormone III biosynthesis I	false	0	5	0	0	
|PWY-6576|	dermatan sulfate degradation (metazoa)	false	0	1	0	0	
|PWY-6577|	farnesylcysteine salvage pathway	false	0	2	0	0	
|PWY-6578|	8-amino-7-oxononanoate biosynthesis III	false	50	0	1	0	7KAPSYN-RXN 
|PWY-6580|	phosphatidylinositol biosynthesis I (bacteria)	false	0	0	0	0	
|PWY-6581|	spirilloxanthin and 2,2'-diketo-spirilloxanthin biosynthesis	false	0	3	1	0	
|PWY-6583|	pyruvate fermentation to butanol I	false	66	1	0	0	ACETYL-COA-ACETYLTRANSFER-RXN ACETYL-COA-ACETYLTRANSFER-RXN RXN-11662 BUTYRYL-COA-DEHYDROGENASE-RXN RXN-11667 
|PWY-6585|	2-methylketone biosynthesis	false	0	6	0	0	
|PWY-6587|	pyruvate fermentation to ethanol III	false	33	0	0	0	ALCOHOL-DEHYDROG-RXN 
|PWY-6588|	pyruvate fermentation to acetone	false	33	0	1	0	ACETYL-COA-ACETYLTRANSFER-RXN ACETYL-COA-ACETYLTRANSFER-RXN 
|PWY-6591|	manganese oxidation I	false	0	2	0	0	
|PWY-6592|	manganese oxidation II	false	0	2	0	0	
|PWY-6593|	sulfoacetate degradation	true	100	0	1	1	RXN-11673 RXN-11674 
|PWY-6596|	adenosine nucleotides degradation I	false	60	1	0	0	AMP-DEAMINASE-RXN AMP-DEAMINASE-RXN IMP-DEHYDROG-RXN XMPXAN-RXN RXN-7607 
|PWY-6598|	sciadonate biosynthesis	false	0	4	0	0	
|PWY-6599|	guanine and guanosine salvage II	false	0	0	0	0	
|PWY-6602|	naringenin C-glucosylation	false	0	4	0	0	
|PWY-6603|	dicranin biosynthesis	false	0	4	0	0	
|PWY-6605|	adenine and adenosine salvage II	false	0	1	0	0	
|PWY-6606|	guanosine nucleotides degradation II	false	50	0	0	0	GUANINE-DEAMINASE-RXN RXN-7609 
|PWY-6607|	guanosine nucleotides degradation I	false	50	1	0	0	RXN-7609 
|PWY-6608|	guanosine nucleotides degradation III	false	40	0	0	0	GUANINE-DEAMINASE-RXN RXN-7609 
|PWY-6609|	adenine and adenosine salvage III	false	0	0	2	0	
|PWY-6610|	adenine salvage	false	0	0	1	0	
|PWY-6611|	adenine and adenosine salvage V	false	0	0	2	0	
|PWY-6613|	tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	false	50	0	0	0	METHENYLTHFCYCLOHYDRO-RXN 
|PWY-6614|	tetrahydrofolate biosynthesis	false	33	0	0	0	DIHYDROFOLATESYNTH-RXN 
|PWY66-161|	ethanol degradation III	false	66	1	0	0	RXN66-3 ACETATE--COA-LIGASE-RXN 
|PWY66-162|	ethanol degradation IV	true	100	0	1	1	RXN66-3 RXN66-1 ACETATE--COA-LIGASE-RXN 
|PWY-6616|	sulfolactate degradation I	false	66	0	2	1	RXN-11689 RXN-11690 
|PWY-6617|	adenosine nucleotides degradation III	false	0	0	0	0	
|PWY-6618|	guanine and guanosine salvage III	false	0	0	0	0	
|PWY-6619|	adenine and adenosine salvage VI	false	0	0	0	0	
|PWY66-201|	nicotine degradation IV	false	6	10	0	0	RXN-13089 
|PWY-6620|	guanine and guanosine salvage	false	0	0	0	0	
|PWY66-21|	ethanol degradation II	true	100	0	1	1	ALCOHOL-DEHYDROG-RXN RXN66-3 ACETATE--COA-LIGASE-RXN 
|PWY66-221|	nicotine degradation V	false	0	12	0	0	
|PWY-6622|	heptadecane biosynthesis	false	0	0	0	0	
|PWY-6623|	salicylate glucosides biosynthesis II	false	0	1	0	0	
|PWY66-241|	bupropion degradation	false	0	4	0	0	
|PWY-6624|	salicylate glucosides biosynthesis III	false	0	1	0	0	
|PWY-6626|	cytidine-5'-diphosphate-glycerol biosynthesis	false	0	3	1	0	
|PWY-6627|	salinosporamide A biosynthesis	false	7	11	0	0	CHORISMATEMUT-RXN 
|PWY66-301|	catecholamine biosynthesis	false	25	1	0	0	
|PWY-6631|	tricetin methylation	false	0	2	0	0	
|PWY-6633|	caffeine degradation V (bacteria, via trimethylurate)	false	0	5	0	0	
|PWY-6634|	3-sulfopropanediol degradation	false	66	1	0	0	RXN-11728 RXN-11727 
|PWY66-366|	flavin biosynthesis IV (mammalian)	true	100	0	0	0	FADSYN-RXN RIBOFLAVINKIN-RXN 
|PWY66-367|	ketogenesis	false	50	0	0	0	ACETYL-COA-ACETYLTRANSFER-RXN ACETYL-COA-ACETYLTRANSFER-RXN HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN 
|PWY66-368|	ketolysis	false	50	0	0	0	ACETYL-COA-ACETYLTRANSFER-RXN ACETYL-COA-ACETYLTRANSFER-RXN 
|PWY-6636|	salicylate degradation III	false	0	0	0	0	
|PWY66-373|	sucrose degradation V (sucrose &alpha;-glucosidase)	false	33	0	0	0	RXN-8631 TRIOSEPISOMERIZATION-RXN 
|PWY66-374|	C20 prostanoid biosynthesis	false	0	3	0	0	
|PWY66-375|	leukotriene biosynthesis	false	33	0	0	0	RXN66-336 RXN66-337 
|PWY66-377|	pregnenolone biosynthesis	false	0	0	0	0	
